frame_id,vehicle_id,class,x1,y1,x2,y2,confidence
218,1372,bike,324.46,116.32,341.32,153.45,0.8036
218,1200,bike,657.37,84.15,684.33,130.09,0.7711
218,1597,bike,683.05,102.87,719.64,158.2,0.8403
218,1620,car,442.55,90.19,482.96,130.89,0.543
218,1622,bike,307.04,64.33,325.62,90.83,0.3499
218,1243,bus,11.52,181.47,119.84,345.73,0.8786
218,25,car,709.57,53.16,789.45,98.15,0.6245
218,1740,car,509.04,89.77,554.29,144.1,0.4879
218,1772,bike,628.99,71.26,647.03,102.86,0.5641
218,1779,rickshaw,563.11,80.91,605.28,132.52,0.395
218,1760,car,986.95,91.08,1038.5,135.01,0.8598
219,14,car,1073.95,60.59,1196.01,149.24,0.6556
219,16,car,1185.86,65.88,1279.97,161.23,0.7839
219,18,car,871.82,59.67,971.29,121.2,0.7904
219,32,car,656.35,156.25,798.6,268.92,0.9338
219,22,bike,368.47,135.84,398.75,190.03,0.908
219,350,bike,789.52,119.51,837.99,201.89,0.8066
219,886,bike,336.96,88.77,351.05,112.14,0.6405
219,740,car,780.31,90.87,848.28,162.27,0.7345
219,976,car,566.61,81.32,608.56,132.66,0.5504
219,861,bike,283.61,137.39,307.54,183.9,0.8361
219,1154,car,257.43,118.92,288.95,157.68,0.5828
219,27,bus,957.92,41.7,1031.01,104.64,0.7806
219,1361,car,465.88,98.79,512.82,138.19,0.7344
219,1372,bike,325.23,116.97,342.09,153.82,0.7498
219,1200,bike,661.23,83.98,689.07,131.37,0.8005
219,1597,bike,689.19,104.12,726.49,161.07,0.8851
219,1620,car,443.87,90.17,484.31,130.9,0.5293
219,1622,bike,306.82,64.4,325.54,91.2,0.384
219,1243,bus,15.12,185.32,118.75,337.36,0.868
219,25,car,709.54,53.64,788.97,97.92,0.5656
219,1740,car,513.91,92.05,557.75,144.65,0.5822
219,1772,bike,629.26,70.96,647.3,102.69,0.4986
219,1760,car,981.85,89.12,1036.69,135.51,0.7538
220,14,car,1073.97,60.58,1196.01,149.19,0.6614
220,16,car,1185.81,65.74,1280.0,161.22,0.7891
220,18,car,871.95,59.73,971.31,121.19,0.7861
220,32,car,659.41,157.82,802.36,270.8,0.9338
220,22,bike,369.26,136.04,399.68,190.77,0.9081
220,350,bike,795.44,121.29,843.77,203.08,0.8133
220,886,bike,336.98,88.84,351.13,112.28,0.6398
220,740,car,782.42,91.13,851.59,163.47,0.7411
220,976,car,567.55,81.65,609.43,132.92,0.5506
220,861,bike,283.99,137.91,308.0,184.4,0.8351
220,1154,car,257.32,118.85,289.0,157.71,0.58
220,27,bus,958.94,41.75,1030.39,103.05,0.7816
220,1361,car,466.37,98.93,513.29,138.21,0.7327
220,1372,bike,325.47,117.18,342.41,153.95,0.7488
220,1200,bike,662.64,83.9,690.83,131.83,0.7999
220,1597,bike,691.63,104.64,728.96,162.15,0.885
220,1620,car,444.39,90.15,484.83,130.88,0.5307
220,1622,bike,306.76,64.42,325.48,91.33,0.3855
220,1243,bus,15.57,186.77,119.25,334.58,0.8689
220,25,car,709.3,53.81,788.97,97.84,0.5629
220,1740,car,515.68,92.85,559.02,144.82,0.5953
220,1772,bike,629.39,70.89,647.35,102.62,0.4987
220,1760,car,979.97,88.42,1036.22,135.67,0.7626
221,14,car,1073.98,60.57,1196.02,149.17,0.6614
221,16,car,1185.78,65.68,1280.0,161.22,0.7889
221,18,car,872.0,59.76,971.31,121.19,0.7862
221,32,car,660.37,158.38,803.69,271.44,0.9339
221,22,bike,369.57,136.1,399.95,191.02,0.9081
221,350,bike,797.4,121.94,845.78,203.47,0.8129
221,886,bike,336.97,88.86,351.16,112.32,0.6398
221,740,car,783.0,91.22,852.81,163.95,0.7401
221,976,car,567.88,81.77,609.7,133.01,0.5509
221,861,bike,284.08,138.09,308.17,184.57,0.8352
221,1154,car,257.26,118.79,289.06,157.72,0.5808
221,27,bus,959.22,41.77,1030.24,102.5,0.7817
221,1361,car,466.49,98.98,513.48,138.21,0.733
221,1372,bike,325.51,117.24,342.55,153.99,0.749
221,1200,bike,663.12,83.87,691.44,132.0,0.7999
221,1597,bike,692.58,104.83,729.72,162.52,0.885
221,1620,car,444.57,90.14,485.01,130.86,0.5309
221,1622,bike,306.76,64.42,325.44,91.37,0.3855
221,1243,bus,14.86,187.3,120.25,333.78,0.869
221,25,car,709.03,53.87,789.17,97.8,0.5627
221,1740,car,516.25,93.11,559.43,144.88,0.5962
221,1772,bike,629.46,70.88,647.33,102.59,0.4988
221,1760,car,979.28,88.11,1036.33,135.71,0.7631
222,14,car,1073.97,60.57,1196.04,149.16,0.6614
222,16,car,1185.78,65.66,1280.0,161.21,0.7889
222,18,car,872.02,59.77,971.31,121.19,0.7862
222,32,car,660.54,158.55,804.09,271.59,0.9339
222,22,bike,369.69,136.11,399.96,191.09,0.9081
222,350,bike,797.87,122.15,846.35,203.56,0.8129
222,886,bike,336.97,88.85,351.17,112.32,0.6397
222,740,car,783.02,91.24,853.2,164.11,0.7401
222,976,car,567.96,81.81,609.75,133.04,0.5509
222,861,bike,284.08,138.15,308.24,184.62,0.8352
222,1154,car,257.22,118.74,289.1,157.7,0.5807
222,27,bus,959.25,41.77,1030.26,102.32,0.7817
222,1361,car,466.48,98.99,513.55,138.2,0.733
222,1372,bike,325.48,117.24,342.62,154.0,0.749
222,1200,bike,663.23,83.86,691.6,132.04,0.7999
222,1597,bike,692.94,104.89,729.83,162.62,0.885
222,1620,car,444.63,90.14,485.06,130.84,0.5308
222,1622,bike,306.78,64.42,325.41,91.38,0.3855
222,1243,bus,13.82,187.42,121.36,333.61,0.8689
222,25,car,708.75,53.89,789.42,97.79,0.5627
222,1740,car,516.4,93.18,559.54,144.88,0.5961
222,1772,bike,629.51,70.9,647.29,102.57,0.4988
222,1760,car,979.02,87.96,1036.62,135.71,0.7631
223,14,car,1074.2,60.54,1196.48,149.24,0.6653
223,16,car,1185.82,65.6,1280.0,161.22,0.7845
223,18,car,872.13,60.03,970.98,121.17,0.7336
223,32,car,668.01,160.45,817.42,277.91,0.9204
223,22,bike,372.02,137.38,402.48,192.75,0.9252
223,350,bike,814.1,126.84,863.12,208.92,0.8308
223,886,bike,337.13,89.41,351.29,112.72,0.5973
223,740,car,788.66,91.67,861.12,166.94,0.7126
223,976,car,570.48,83.91,611.07,133.41,0.5936
223,861,bike,284.82,138.01,309.16,184.86,0.8096
223,1154,car,256.07,117.7,289.5,158.54,0.5223
223,27,bus,960.58,41.96,1029.89,100.46,0.8632
223,1361,car,466.94,99.26,514.74,139.06,0.7586
223,1372,bike,325.86,117.17,343.57,154.97,0.6724
223,1200,bike,667.47,86.39,695.17,133.33,0.7904
223,1597,bike,698.42,107.62,735.14,165.26,0.8744
223,1620,car,444.37,90.39,485.02,131.38,0.5481
223,1622,bike,306.44,65.16,325.34,92.66,0.3334
223,1243,bus,12.87,184.15,124.58,333.44,0.8392
223,25,car,708.6,54.04,788.84,97.56,0.4179
223,1740,car,517.88,93.79,561.55,145.99,0.5544
223,1772,bike,630.11,71.58,647.32,102.32,0.3548
223,1760,car,974.55,89.24,1032.81,136.45,0.7307
223,975,bus,517.97,93.23,562.73,146.68,0.3271
224,14,car,1074.4,60.61,1196.71,149.28,0.665
224,16,car,1185.86,65.56,1280.0,161.22,0.7823
224,18,car,872.2,60.13,970.84,121.16,0.73
224,32,car,670.67,161.15,822.41,280.23,0.9205
224,22,bike,372.82,137.75,403.4,193.38,0.9246
224,350,bike,819.96,128.34,869.38,210.91,0.831
224,886,bike,337.17,89.61,351.34,112.87,0.595
224,740,car,790.74,91.8,864.0,167.95,0.7227
224,976,car,571.36,84.73,611.57,133.54,0.5893
224,861,bike,285.1,137.97,309.49,184.95,0.8065
224,1154,car,255.64,117.3,289.66,158.85,0.5223
224,27,bus,960.93,42.02,1030.0,99.79,0.8635
224,1361,car,467.1,99.36,515.17,139.38,0.7583
224,1372,bike,325.98,117.13,343.94,155.31,0.6743
224,1200,bike,668.98,87.3,696.49,133.81,0.7921
224,1597,bike,700.47,108.65,737.06,166.23,0.8751
224,1620,car,444.28,90.47,484.99,131.57,0.5498
224,1622,bike,306.34,65.42,325.29,93.13,0.3386
224,1243,bus,11.73,182.64,126.43,333.69,0.8417
224,25,car,708.39,54.08,788.67,97.48,0.4189
224,1740,car,518.32,94.0,562.28,146.42,0.5476
224,1772,bike,630.35,71.84,647.32,102.23,0.357
224,1760,car,972.66,89.72,1031.93,136.73,0.7341
224,975,bus,518.73,93.64,563.35,146.83,0.3255
225,14,car,1074.71,61.22,1196.42,149.32,0.6562
225,16,car,1185.96,65.62,1280.0,161.22,0.7795
225,18,car,871.29,59.92,970.22,121.18,0.734
225,32,car,675.17,162.32,831.58,285.4,0.9148
225,22,bike,374.58,138.94,405.03,194.34,0.9203
225,350,bike,829.18,130.46,878.92,213.14,0.7501
225,886,bike,337.16,89.68,351.36,112.93,0.5914
225,740,car,794.97,92.34,869.74,170.02,0.7158
225,976,car,572.72,85.15,613.06,133.77,0.4566
225,861,bike,285.53,138.45,310.05,185.57,0.8151
225,1154,car,255.08,116.54,290.1,159.39,0.4719
225,27,bus,960.74,42.11,1029.28,98.82,0.8678
225,1361,car,467.49,99.45,515.87,139.73,0.7617
225,1372,bike,326.13,116.81,344.4,155.59,0.669
225,1200,bike,671.41,86.25,699.52,133.95,0.7115
225,1597,bike,703.68,109.51,740.77,167.96,0.8893
225,1620,car,444.49,90.68,484.89,131.49,0.5496
225,1622,bike,306.36,65.58,325.24,93.28,0.3385
225,1243,bus,10.75,181.13,128.69,334.74,0.8706
225,25,car,708.02,54.17,788.34,97.44,0.3728
225,1772,bike,630.65,72.2,647.11,101.73,0.3183
225,1760,car,970.7,89.68,1031.77,136.85,0.6959
225,975,car,520.11,93.54,564.95,147.07,0.5047
226,14,car,1074.82,61.45,1196.45,149.35,0.6493
226,16,car,1186.0,65.64,1280.0,161.22,0.7809
226,18,car,871.03,59.85,970.03,121.19,0.7347
226,32,car,676.91,162.74,834.83,287.28,0.9149
226,22,bike,375.21,139.41,405.58,194.67,0.9201
226,350,bike,831.82,130.45,882.28,213.76,0.7559
226,886,bike,337.14,89.7,351.37,112.93,0.5908
226,740,car,796.46,92.54,871.74,170.73,0.7163
226,976,car,573.11,85.3,613.65,133.84,0.4574
226,861,bike,285.66,138.62,310.26,185.79,0.8117
226,1154,car,254.89,116.23,290.26,159.58,0.4703
226,27,bus,960.39,42.14,1029.28,98.59,0.8658
226,1361,car,467.64,99.49,516.1,139.85,0.761
226,1372,bike,326.17,116.67,344.58,155.68,0.6699
226,1200,bike,672.29,85.79,700.58,133.98,0.7118
226,1597,bike,704.86,109.84,742.08,168.56,0.8899
226,1620,car,444.56,90.76,484.83,131.46,0.5503
226,1622,bike,306.39,65.64,325.19,93.33,0.3382
226,1243,bus,10.37,180.7,130.1,335.19,0.8691
226,25,car,707.82,54.2,788.3,97.42,0.3735
226,1772,bike,630.77,72.32,647.03,101.55,0.3216
226,1760,car,969.51,89.39,1032.45,136.88,0.6954
226,975,car,520.52,93.46,565.46,147.15,0.5032
227,14,car,1075.05,61.39,1197.23,149.49,0.6319
227,16,car,1185.59,65.16,1280.0,161.24,0.7572
227,18,car,870.77,59.75,969.98,121.19,0.7791
227,32,car,683.71,165.85,842.34,290.64,0.9199
227,22,bike,376.93,140.72,407.3,195.75,0.8826
227,350,bike,839.83,128.6,893.45,217.26,0.8752
227,886,bike,336.99,89.88,351.13,112.89,0.5979
227,740,car,798.97,93.44,874.16,171.81,0.7285
227,976,car,574.64,85.53,615.83,134.77,0.3659
227,861,bike,286.65,139.54,311.77,187.76,0.7961
227,1154,car,254.66,115.89,290.58,159.97,0.529
227,27,bus,959.91,42.07,1028.74,98.05,0.8373
227,1361,car,468.14,99.69,516.66,140.15,0.7794
227,1372,bike,326.96,117.43,345.0,155.65,0.6111
227,1200,bike,674.17,86.75,702.38,134.6,0.7372
227,1597,bike,708.63,109.98,746.55,170.1,0.8843
227,1620,car,444.8,90.71,485.7,131.99,0.5701
227,1622,bike,307.76,68.83,325.04,94.17,0.3041
227,1243,bus,12.48,182.33,132.52,336.01,0.8781
227,25,car,707.02,54.0,788.58,97.72,0.3411
227,1772,bike,630.76,72.27,647.04,101.59,0.3074
227,975,car,521.06,92.67,566.82,147.68,0.408
227,1790,car,970.1,72.89,1059.04,137.79,0.7387
228,14,car,1074.56,61.54,1196.58,149.43,0.7395
228,16,car,1185.49,65.18,1280.0,161.28,0.7717
228,18,car,869.86,59.55,968.9,120.91,0.8237
228,32,car,691.36,168.31,853.39,295.2,0.9191
228,22,bike,378.96,141.73,409.38,196.8,0.838
228,350,bike,850.07,126.6,906.5,220.05,0.8522
228,886,bike,336.93,90.11,351.0,112.89,0.6311
228,740,car,804.81,92.72,882.65,173.96,0.6074
228,976,car,576.38,85.48,617.99,135.0,0.4463
228,861,bike,287.66,140.36,313.04,189.18,0.7545
228,1154,car,254.55,115.67,290.76,160.16,0.5346
228,27,bus,958.72,41.83,1027.88,97.41,0.7957
228,1361,car,469.08,99.79,517.59,140.32,0.8313
228,1372,bike,327.53,117.83,345.47,155.89,0.6621
228,1200,bike,675.89,85.44,704.86,134.53,0.8132
228,1597,bike,712.32,109.96,751.52,172.34,0.8752
228,1620,car,444.79,90.66,485.32,131.7,0.5525
228,1622,bike,308.28,70.14,325.0,94.55,0.2977
228,1243,bus,13.87,183.2,133.18,334.19,0.8719
228,25,car,707.02,54.05,789.04,98.03,0.4451
228,1772,bike,630.73,72.59,646.9,101.73,0.343
228,975,car,523.49,92.97,568.98,148.11,0.4507
228,1897,bike,780.7,75.09,808.04,116.49,0.5503
228,1900,car,508.82,81.68,548.08,118.06,0.336
228,1790,car,967.0,71.15,1061.59,137.85,0.8642
229,14,car,1074.37,61.36,1196.64,149.43,0.7443
229,16,car,1185.46,65.06,1280.0,161.26,0.7654
229,18,car,869.5,59.3,968.55,120.73,0.8084
229,32,car,697.76,170.48,864.28,300.56,0.9039
229,22,bike,381.52,142.24,412.31,197.95,0.8291
229,350,bike,861.24,128.11,919.55,224.26,0.8786
229,886,bike,336.81,90.41,350.85,113.02,0.6535
229,740,rickshaw,808.86,93.32,888.42,176.75,0.5176
229,976,car,578.35,85.46,620.85,135.88,0.6568
229,861,bike,288.84,142.1,314.08,190.69,0.7368
229,1154,car,254.52,115.67,290.88,160.34,0.5507
229,27,bus,957.6,41.83,1027.03,96.87,0.8207
229,1361,car,469.59,99.8,518.8,141.09,0.8444
229,1372,bike,327.88,118.18,345.67,156.01,0.691
229,1200,bike,678.46,85.46,707.78,135.3,0.8066
229,1597,bike,716.22,110.65,756.82,175.42,0.8728
229,1620,car,445.14,90.78,485.46,131.87,0.5963
229,1622,bike,308.33,70.44,325.0,94.68,0.2971
229,1243,bus,16.08,183.44,134.5,331.82,0.8661
229,25,car,704.68,53.13,788.29,98.15,0.3667
229,1772,bike,630.89,72.38,647.17,101.64,0.3698
229,975,car,525.57,93.31,571.07,148.76,0.4596
229,1897,bike,780.64,74.57,808.06,116.08,0.5169
229,1900,car,509.65,81.59,549.36,118.39,0.2776
229,1790,car,962.96,69.95,1062.95,137.97,0.8544
229,1907,car,807.82,92.27,890.18,177.3,0.4423
230,14,car,1074.3,61.29,1196.67,149.43,0.7443
230,16,car,1185.47,65.01,1280.0,161.26,0.7659
230,18,car,869.42,59.21,968.42,120.66,0.8107
230,32,car,699.98,171.28,868.37,302.52,0.9041
230,22,bike,382.44,142.41,413.37,198.35,0.8293
230,350,bike,865.37,128.73,924.49,225.85,0.8791
230,886,bike,336.74,90.51,350.81,113.06,0.6553
230,740,rickshaw,810.44,93.53,890.46,177.8,0.5359
230,976,car,578.99,85.39,621.92,136.21,0.6551
230,861,bike,289.28,142.73,314.43,191.2,0.7392
230,1154,car,254.5,115.65,290.92,160.4,0.5485
230,27,bus,956.93,41.83,1026.97,96.7,0.8205
230,1361,car,469.8,99.8,519.18,141.39,0.8451
230,1372,bike,328.0,118.31,345.73,156.07,0.6881
230,1200,bike,679.39,85.45,708.81,135.57,0.8071
230,1597,bike,717.69,110.88,758.78,176.57,0.873
230,1620,car,445.33,90.81,485.44,131.91,0.5957
230,1622,bike,308.33,70.52,325.02,94.72,0.2972
230,1243,bus,16.52,183.51,135.29,331.0,0.8665
230,25,car,703.9,52.8,787.87,98.19,0.3703
230,1772,bike,631.01,72.24,647.4,101.63,0.3468
230,975,car,526.35,93.4,571.74,149.0,0.4606
230,1897,bike,780.61,74.4,808.07,115.95,0.5158
230,1900,car,509.95,81.57,549.73,118.45,0.2786
230,1790,car,960.58,69.52,1064.36,138.0,0.8548
230,1907,car,807.97,92.22,891.15,178.23,0.4312
231,14,car,1074.71,60.93,1197.75,149.82,0.7757
231,16,car,1185.46,65.12,1280.0,161.28,0.7727
231,18,car,869.27,58.79,968.8,120.59,0.7813
231,32,car,710.9,174.58,886.51,311.23,0.9163
231,22,bike,385.14,142.85,416.9,200.53,0.8757
231,350,bike,886.27,131.39,947.51,232.43,0.9401
231,886,bike,336.53,90.83,350.86,113.72,0.5995
231,740,car,819.54,95.36,899.82,179.87,0.7339
231,976,car,581.13,85.12,624.55,136.59,0.7209
231,861,bike,291.02,144.17,315.98,192.21,0.6886
231,1154,car,254.39,115.72,291.21,161.02,0.5299
231,27,bus,957.02,41.89,1026.86,95.89,0.7842
231,1361,car,470.78,100.27,520.64,142.42,0.8775
231,1372,bike,328.22,118.31,346.27,156.81,0.6885
231,1200,bike,683.25,85.56,712.79,135.67,0.7641
231,1597,bike,723.88,112.16,767.64,182.85,0.849
231,1620,car,445.99,90.73,486.25,132.32,0.683
231,1622,bike,307.96,70.94,324.91,95.41,0.293
231,1243,bus,21.89,181.85,135.98,321.45,0.7681
231,25,car,704.11,52.81,786.74,97.53,0.4826
231,1772,bike,630.72,71.36,647.74,101.82,0.29
231,975,car,529.1,93.61,574.67,149.46,0.5943
231,1897,bike,780.53,74.59,807.83,115.84,0.6063
231,1900,car,511.52,80.56,552.96,118.96,0.3777
231,1790,car,955.25,69.29,1063.2,138.3,0.8234
232,14,car,1075.02,60.78,1198.13,149.98,0.7749
232,16,car,1185.45,65.13,1280.0,161.29,0.7713
232,18,car,869.2,58.65,968.91,120.57,0.7806
232,32,car,714.85,175.79,893.39,314.5,0.9163
232,22,bike,386.16,143.05,418.14,201.32,0.876
232,350,bike,894.17,132.36,956.07,234.88,0.9396
232,886,bike,336.43,90.92,350.9,113.95,0.6003
232,740,car,822.93,96.06,903.28,180.61,0.7332
232,976,car,581.92,85.03,625.48,136.73,0.7212
232,861,bike,291.65,144.71,316.56,192.57,0.6885
232,1154,car,254.37,115.74,291.31,161.24,0.5338
232,27,bus,957.14,41.96,1027.81,95.78,0.7775
232,1361,car,471.16,100.45,521.12,142.8,0.8773
232,1372,bike,328.3,118.28,346.46,157.08,0.6958
232,1200,bike,684.62,85.62,714.26,135.7,0.7643
232,1597,bike,726.33,112.64,770.84,185.23,0.8468
232,1620,car,446.28,90.68,486.43,132.46,0.6806
232,1622,bike,307.81,71.11,324.88,95.65,0.2891
232,1243,bus,23.38,181.22,136.63,318.0,0.7655
232,25,car,704.22,52.8,786.3,97.28,0.4851
232,1772,bike,630.59,71.02,647.88,101.91,0.2903
232,975,car,530.11,93.68,575.73,149.63,0.6083
232,1897,bike,780.5,74.64,807.77,115.79,0.6051
232,1900,car,511.98,80.22,554.01,119.14,0.3743
232,1790,car,952.46,69.2,1063.72,138.42,0.8243
232,1928,bike,0.0,338.65,19.35,421.09,0.3275
233,14,car,1075.23,60.72,1198.18,150.04,0.7752
233,16,car,1185.44,65.13,1280.0,161.3,0.7715
233,18,car,869.16,58.59,968.91,120.56,0.7805
233,32,car,716.16,176.21,895.89,315.65,0.9161
233,22,bike,386.53,143.1,418.53,201.58,0.876
233,350,bike,896.98,132.66,958.96,235.71,0.939
233,886,bike,336.38,90.94,350.93,114.03,0.6002
233,740,car,824.07,96.31,904.44,180.86,0.73
233,976,car,582.19,84.99,625.77,136.77,0.7211
233,861,bike,291.85,144.89,316.76,192.68,0.6886
233,1154,car,254.38,115.73,291.35,161.31,0.5348
233,27,bus,956.85,41.98,1028.46,95.78,0.7752
233,1361,car,471.33,100.51,521.23,142.93,0.8773
233,1372,bike,328.32,118.25,346.52,157.17,0.6959
233,1200,bike,685.04,85.65,714.77,135.7,0.7636
233,1597,bike,727.31,112.8,771.86,186.11,0.8469
233,1620,car,446.47,90.66,486.41,132.51,0.6806
233,1622,bike,307.73,71.15,324.88,95.73,0.2889
233,1243,bus,23.27,181.0,137.11,316.85,0.7647
233,25,car,704.31,52.8,786.13,97.18,0.4855
233,1772,bike,630.52,70.88,647.93,101.94,0.2902
233,975,car,530.44,93.71,576.06,149.68,0.6086
233,1897,bike,780.47,74.66,807.76,115.78,0.6051
233,1900,car,512.1,80.11,554.32,119.19,0.3746
233,1790,car,950.72,69.17,1064.74,138.48,0.8278
233,1928,bike,0.0,338.64,19.36,421.15,0.3281
234,14,car,1075.39,60.7,1198.11,150.06,0.7752
234,16,car,1185.44,65.13,1280.0,161.3,0.7715
234,18,car,869.16,58.57,968.91,120.56,0.7805
234,32,car,716.42,176.32,896.64,315.96,0.9161
234,22,bike,386.64,143.1,418.59,201.65,0.876
234,350,bike,897.82,132.75,959.68,235.94,0.939
234,886,bike,336.35,90.94,350.95,114.06,0.6002
234,740,car,824.37,96.39,904.73,180.91,0.73
234,976,car,582.26,84.96,625.81,136.78,0.721
234,861,bike,291.89,144.94,316.81,192.7,0.6886
234,1154,car,254.4,115.73,291.35,161.33,0.5348
234,27,bus,956.47,41.99,1028.98,95.8,0.7752
234,1361,car,471.42,100.53,521.21,142.97,0.8773
234,1372,bike,328.32,118.23,346.52,157.19,0.6958
234,1200,bike,685.1,85.66,714.92,135.68,0.7636
234,1597,bike,727.68,112.85,772.02,186.38,0.8469
234,1620,car,446.6,90.65,486.33,132.52,0.6806
234,1622,bike,307.68,71.15,324.9,95.75,0.2889
234,1243,bus,22.79,180.93,137.64,316.51,0.7645
234,25,car,704.37,52.8,786.06,97.15,0.4854
234,1772,bike,630.49,70.84,647.95,101.95,0.29
234,975,car,530.52,93.71,576.13,149.69,0.6086
234,1897,bike,780.45,74.67,807.78,115.78,0.6051
234,1900,car,512.11,80.09,554.37,119.2,0.3746
234,1790,car,949.46,69.18,1065.84,138.49,0.8278
234,1928,bike,0.0,338.63,19.36,421.17,0.3281
235,14,car,1075.18,60.38,1198.48,150.57,0.8013
235,16,car,1185.7,65.9,1279.65,161.3,0.8125
235,18,car,870.68,58.8,970.13,120.94,0.7312
235,32,car,728.56,180.7,914.54,324.44,0.9119
235,22,bike,389.47,145.45,421.99,205.05,0.9103
235,350,bike,918.88,136.23,982.6,242.45,0.9341
235,886,bike,336.08,91.18,350.96,114.72,0.5766
235,740,rickshaw,831.86,96.12,914.89,183.67,0.8131
235,976,car,583.18,84.25,627.94,137.72,0.6313
235,861,bike,292.0,146.31,318.23,196.32,0.7471
235,1154,car,254.16,115.45,292.15,162.46,0.6476
235,27,bus,955.24,42.01,1028.21,95.4,0.7686
235,1361,car,471.98,100.32,523.15,144.03,0.8462
235,1372,bike,328.93,118.71,347.3,157.76,0.7724
235,1200,bike,688.46,86.42,718.54,136.49,0.7992
235,1597,bike,733.84,114.06,779.76,191.07,0.8329
235,1620,car,447.47,90.58,487.53,132.85,0.72
235,1622,bike,307.82,71.98,324.88,96.15,0.2717
235,1243,bus,29.34,179.7,144.38,316.42,0.7739
235,25,car,711.56,53.27,790.8,96.8,0.4595
235,975,car,532.43,93.9,578.78,150.75,0.5611
235,1897,bike,780.48,74.02,808.05,115.41,0.6243
235,1900,car,512.99,79.81,555.71,119.22,0.3001
235,1790,car,945.31,69.22,1063.78,138.1,0.8446
235,1408,car,806.02,59.75,863.22,108.15,0.345
236,14,car,1075.31,60.25,1198.49,150.78,0.8015
236,16,car,1185.69,66.19,1279.48,161.3,0.8179
236,18,car,871.57,58.94,970.57,121.11,0.7306
236,32,car,732.92,182.29,921.35,327.58,0.9126
236,22,bike,390.49,146.32,423.22,206.32,0.9104
236,350,bike,926.72,137.5,991.18,244.88,0.9354
236,886,bike,335.99,91.24,351.0,114.98,0.5821
236,740,rickshaw,834.67,96.02,918.55,184.69,0.8003
236,976,car,583.54,83.97,628.67,138.08,0.6374
236,861,bike,291.97,146.75,318.77,197.65,0.7501
236,1154,car,254.11,115.34,292.45,162.91,0.6546
236,27,bus,954.38,42.0,1028.06,95.29,0.7872
236,1361,car,472.16,100.24,523.8,144.41,0.8461
236,1372,bike,329.1,118.82,347.64,158.03,0.7682
236,1200,bike,689.6,86.7,719.93,136.82,0.7963
236,1597,bike,736.25,114.47,782.48,192.81,0.8322
236,1620,car,447.83,90.56,487.98,132.97,0.7244
236,1622,bike,307.84,72.18,324.97,96.29,0.2814
236,1243,bus,31.85,179.11,146.73,316.5,0.7726
236,25,car,714.97,53.49,792.51,96.62,0.4706
236,975,car,533.17,94.15,579.66,151.13,0.5753
236,1897,bike,780.46,73.89,808.15,115.43,0.6347
236,1900,car,513.27,79.77,556.16,119.21,0.3087
236,1790,car,943.02,69.21,1063.71,137.94,0.8428
236,1965,bus,532.33,93.33,579.83,151.35,0.4183
236,1408,car,806.61,59.67,863.35,108.18,0.3419
237,14,car,1075.44,60.14,1198.43,150.87,0.8435
237,16,car,1185.57,66.24,1279.52,161.4,0.8364
237,18,car,873.16,59.68,965.11,116.32,0.5091
237,32,car,746.43,185.67,944.98,338.45,0.9316
237,22,bike,393.92,146.76,427.65,208.53,0.8999
237,350,bike,951.25,139.87,1018.98,252.96,0.9166
237,886,bike,336.01,91.37,351.42,115.83,0.5274
237,740,rickshaw,844.31,96.8,929.54,186.97,0.7575
237,976,car,586.95,83.92,632.92,139.12,0.4918
237,861,bike,292.79,147.6,320.01,198.96,0.7608
237,1154,car,253.48,115.33,292.31,163.49,0.6986
237,27,bus,955.57,41.69,1027.91,93.35,0.6345
237,1361,car,473.48,100.18,526.47,145.82,0.8296
237,1372,bike,329.55,118.82,348.89,159.57,0.7299
237,1200,bike,692.66,85.63,724.22,137.8,0.8596
237,1597,bike,744.04,115.64,791.51,196.65,0.8935
237,1620,car,448.26,90.27,489.43,133.68,0.7485
237,1622,bike,308.13,72.96,325.13,96.65,0.2397
237,1243,bus,37.19,178.38,148.28,312.05,0.853
237,25,car,711.6,52.82,790.61,96.81,0.5354
237,975,car,535.03,92.22,583.7,152.21,0.5608
237,1897,bike,780.52,73.64,808.0,114.86,0.4559
237,1790,car,938.34,69.07,1061.7,138.06,0.7668
237,1965,bus,535.22,92.69,583.8,152.06,0.4256
238,14,car,1075.61,60.09,1198.32,150.93,0.8533
238,16,car,1185.51,66.25,1279.56,161.45,0.837
238,18,car,873.34,59.94,963.44,114.51,0.5067
238,32,car,751.3,186.83,953.99,342.52,0.9316
238,22,bike,395.18,146.83,429.33,209.34,0.8988
238,350,bike,960.49,140.74,1029.36,255.99,0.9168
238,886,bike,336.04,91.4,351.59,116.17,0.5264
238,740,rickshaw,847.94,97.08,933.61,187.8,0.7555
238,976,car,588.24,83.91,634.47,139.49,0.4915
238,861,bike,293.04,147.9,320.51,199.42,0.7608
238,1154,car,253.24,115.32,292.25,163.7,0.7004
238,27,bus,955.82,41.57,1028.06,92.57,0.6338
238,1361,car,474.08,100.17,527.36,146.33,0.8302
238,1372,bike,329.7,118.83,349.35,160.14,0.731
238,1200,bike,693.77,85.21,725.79,138.16,0.86
238,1597,bike,747.08,116.09,794.81,198.09,0.8936
238,1620,car,448.39,90.16,490.0,133.96,0.7479
238,1622,bike,308.2,73.25,325.24,96.77,0.2408
238,1243,bus,39.33,178.15,148.67,310.45,0.8545
238,25,car,710.28,52.55,789.83,96.89,0.5358
